adm1_code,adm0_a3,population,density,min,max,mean,median,mode,stddev
SRB-843,SRB,193144,0,0.00796637987108613,45.04899215698242,0.4447989392013425,0.00796637987108613,0.1159259814215513,2.1222269127229967
LVA-1089,LVA,11867,0,0.022208433598279953,4.75255823135376,0.15214156351298788,0.022208433598279953,0.06169849514147671,0.4679467899650693
SVK-1057,SVK,824429,0,0.015306288132648817,120.4746265411377,0.7027216272353389,0.015306288132648817,0.2307826976091403,3.1132410746161407
PLW-5259,PLW,0,0,null,null,null,null,null,null
COM-4934,COM,305597,1,3.861538887023926,62.4860954284668,13.588167696700937,12.106452662190287,12.807659714673951,7.350072603757464
JPN-1860,JPN,14427577,6,0.0,229.30894470214844,49.29420993087418,27.71811253086864,0.48621890265311735,55.06360576210917
LVA-5792,LVA,3548,0,0.0010482324287295341,2.327043890953064,0.061358003931720646,0.0010482324287295341,0.019921384982689545,0.18290690231865428
ITA-5453,ITA,367859,0,0.0,331.7059020996094,2.884517927993469,0.0,0.04682695836859053,8.806360323133887
SUR-68,SUR,38621,0,3.3427153539378196E-4,5.031856060028076,0.05706805398292371,3.3427153539378196E-4,0.008804829290537764,0.20813751414615944
AZE-1684,AZE,95531,0,0.0,55.62895584106445,0.8390117564162404,0.0,0.23567776885813776,1.71911236689499
KOR-2494,KOR,1714268,0,0.02549117046547828,123.58634185791016,1.5595506073821408,0.02549117046547828,0.2546795333355116,7.191859249451381
IRL-3412,IRL,70053,0,0.00556754953792901,52.71126937866211,0.2773861836161414,0.00556754953792901,0.1108477043315519,1.0891765763508061
NPL-1129,NPL,2326949,0,6.282508503029587E-4,171.73189544677734,1.365798451221016,6.282508503029587E-4,0.4606119771616003,3.281147968487688
ITA-5409,ITA,433197,0,1.899527877895777E-4,398.2823791503906,1.211425418640975,1.899527877895777E-4,0.06397631928766657,8.17888256979211
LVA-5784,LVA,8430,0,0.012191749550402165,9.125238418579102,0.05927616546305499,0.012191749550402165,0.0291674687338868,0.27600154237539637
CHE-174,CHE,271992,0,0.33678390969493077,50.55855178833008,1.9290389704863786,0.33678390969493077,0.494340452310388,3.928434986057108
SVN-1021,SVN,5203,0,0.038990382105112076,14.323761940002441,0.5608280244301246,0.038990382105112076,0.11583929468849552,1.4910630976551733
COL-1400,COL,697454,0,0.017477629685794915,111.76031951904297,3.1303066903123353,0.017477629685794915,0.362190322874555,11.015569994557824
CHN-1756,CHN,26050317,0,0.0,2372.90283203125,0.10408636788770703,0.0,0.06448544341355486,2.4714090192522757
TGO-87,TGO,3952175,0,0.21993979314963022,133.7891082763672,5.503347468932534,0.21993979314963022,0.8045669320701103,16.58778570126471
UKR-321,UKR,1494863,0,0.004731284696826635,64.34880714416505,0.3167567578432923,0.004731284696826635,0.14372433234110385,1.6843185320391048
SYC-5211,SYC,5219,0,0.035123699344694614,5.544930458068848,1.878788720186105,1.6851725072463954,1.239064784277053,0.906762073756864
GBR-2067,GBR,380544,4,0.012027803808450699,462.1260070800781,25.80313726268265,14.375184468655,0.8748966665551366,30.124568445294003
KAZ-3204,KAZ,491320,0,9.105018360297317E-4,3.9955906867980957,0.026012056515398833,9.105018360297317E-4,0.009538381149385074,0.1244486879184775
USA-3520,USA,8160715,0,0.0,2161.746826171875,0.19664416969387388,0.0,0.04989544974410389,2.52092673066284
FLK-5152,FLK,0,0,null,null,null,null,null,null
ERI-1564,ERI,948953,0,0.09347166121006012,27.91258430480957,0.8199180069141726,0.09347166121006012,0.35193445580563104,1.068552273084997
JPN-1822,JPN,1844243,0,0.10737872982065327,82.69351959228516,1.890219571400189,0.10737872982065327,0.3272810345220587,4.902145666590185
FRA-5318,FRA,189074,0,0.03193278610706329,34.66730880737305,0.22626385663374882,0.03193278610706329,0.10904941287484346,0.7176647213601705
THA-397,THA,692692,0,0.04497422277927399,47.51799392700195,0.8030571426558683,0.04497422277927399,0.40727807356182516,1.528203275866109
KAZ-3205,KAZ,693126,0,7.095746113918722E-4,5.527403195699056,0.03011377339237366,7.095746113918722E-4,0.006073025242315566,0.18830109452616517
UGA-3082,UGA,131941,0,0.08687500357627868,12.311704158782959,0.9847225965978095,0.4806994838192362,0.20901186024487434,1.1419927280742017
LKA-2455,LKA,957707,0,0.04202937900367322,87.74544525146484,1.1311485746878405,0.04202937900367322,0.4394085790669779,2.115998830713143
RUS-2602,RUS,2251915,0,1.2795204986412193E-5,40.196694691975914,0.01397450315259563,1.2795204986412193E-5,0.003099223299010119,0.3398253917594408
PAK-1110,PAK,2740159,3,1.6952823400497437,131.80484517415366,22.503401036183682,12.218868314412004,4.468310908570633,23.210994861297145
ITA-5442,ITA,135707,0,0.0,283.2149658203125,0.2520282437686354,0.0,0.011900804843134044,2.844797977251514
IRN-3232,IRN,1393332,0,0.02021185166235778,30.128793716430664,0.8457382535061029,0.02021185166235778,0.1818705990624687,2.820597689072751
NGA-2854,NGA,3589330,0,0.44856207802377895,86.29690704345703,5.813113288268908,2.591077903358463,1.4715412883420247,7.664510661622504
LBY-2974,LBY,364302,0,0.010910240933299065,21.387500762939453,0.42823749248048354,0.010910240933299065,0.06248745253959797,1.2281451103299394
MKD-2937,MKD,53828,2,2.1667771339416504,21.943397521972656,15.195286838204582,15.444780693728614,17.492391592496407,2.851109655207285
MLT-5920,MLT,14332,2,2.3655757904052734,27.871061325073242,8.052140334616887,6.204025024219078,4.735912839874969,4.902607082011502
SDS-863,SDS,797908,0,0.012829363381919952,1.1469988822937012,0.17713816397864407,0.12402195432392253,0.022894515292532613,0.15703411288526506
AFG-1751,AFG,185047,0,0.0018328240683230961,14.786229867201586,0.032746535997041824,0.0018328240683230961,0.013978130987871389,0.26357111230123637
SVN-267,SVN,2381,0,0.1535701332174983,4.2583394050598145,0.6942124293123068,0.3194106991631225,0.2496632534265519,0.7780741303767563
THA-418,THA,1118834,0,0.4477506821522824,112.56694793701172,4.413898330125163,0.4477506821522824,1.503099845673334,6.355250004931358
ECU-1285,ECU,193714,0,0.0,30.90921115875244,0.07053076349222442,0.0,0.046858936224468246,0.40275714341364655
ARM-1555,ARM,221072,0,0.0,34.68196105957031,0.48513028904994415,0.0,0.09157267412489607,2.3441907277945204
MAR-1456,MAR,3888952,0,0.04389038923441308,980.0302124023438,0.8898916056212959,0.04389038923441308,0.5214883225277376,8.535931283167127
EGY-1557,EGY,159787,0,9.826176947716884E-4,28.695693969726562,0.04142863297336105,9.826176947716884E-4,0.015789498583901617,0.37093760866636105
SVN-5885,SVN,13327,0,0.08713132329992408,24.445545196533203,0.7258125194395056,0.08713132329992408,0.13374494451239496,2.399208624007221
TLS-552,TLS,82357,0,0.029165791837309506,15.39074993133545,0.37095973683448946,0.029165791837309506,0.11491741798584523,0.7021087392919412
GUM+00?,GUM,99110,0,0.0,117.09052276611328,1.932009884480509,0.0,0.17034530254912902,4.915847946305849
MNG-3332,MNG,61693,0,0.0,6.374918460845947,0.0029093431793082523,0.0,0.0011877269496136254,0.05517848945038181
FRA-5312,FRA,274465,0,0.04148678347501846,36.74275643484933,0.327656030068039,0.04148678347501846,0.09459945963713819,1.112544482119366
NOR-914,NOR,378790,0,7.22393993055448E-4,16.081807136535645,0.19815926644447332,7.22393993055448E-4,0.03757600955413388,0.8406524156482169
MKD-2899,MKD,5669,0,0.014184287370601565,4.4574501514434814,0.08668566435652149,0.014184287370601565,0.03396099256817915,0.2867369694285904
MWI-1901,MWI,336678,0,0.008370445518243032,922.9662475585938,0.6703816796819995,0.008370445518243032,0.37560298088651106,4.143503502042004
MKD-2935,MKD,69064,1,0.7879851261774699,21.781044483184814,10.981115002575237,12.431830714422366,15.354141626938855,4.973162037199391
AUS-2655,AUS,1568732,0,0.0,156.18026733398438,0.012209682008026064,0.0,9.63163040955953E-4,0.404877794554094
TKM-351,TKM,819335,0,0.008780740116807547,9.384124113165814,0.0467318476080903,0.008780740116807547,0.02391169169158544,0.22237647415642056
ETH-3136,ETH,251111,0,0.8134499910778353,54.05644416809082,5.750204241439574,2.7928461943599014,2.41328766209528,7.5423231912411905
AZE-1706,AZE,112817,0,0.07400573669902741,10.47684907913208,0.46093351892281187,0.07400573669902741,0.15731387851854642,0.7058784637060722
IRQ-3046,IRQ,2743619,0,7.727140945762229E-4,84.67726135253906,2.8546519269289776,1.0728684720429142,0.6336729309851697,3.9348565709835053
KEN-1196,KEN,5095723,6,1.3139277622916476,2417.996826171875,56.81230729137773,1.3139277622916476,9.309745223810703,140.84799175317167
COM-4936,COM,56836,0,0.301023057103157,5.769924640655518,1.2724110073397212,1.0837611842684562,0.9797559267671428,0.6798093011686365
IRL-5568,IRL,76171,1,0.05546874129949213,132.64048767089844,5.778452223128389,0.05546874129949213,0.25739326522548844,11.591718107106711
HUN-3161,HUN,361262,0,0.0,37.17768096923828,0.2648770312567104,0.0,0.07987430365220657,1.0743142741179583
HUN-4903,HUN,76481,0,0.2826899588108063,48.815185546875,3.032466442799353,0.2826899588108063,0.30023772579741986,6.3197496598740175
GTM-1962,GTM,519444,0,0.2521197636579645,30.60721206665039,1.2956139036763512,0.704603741664957,0.44873802876946617,1.6508012680025914
IND-3262,IND,1061255,2,2.0441334240823554,420.5986022949219,18.14422919251691,6.567829435446691,5.55031782896226,31.751966713382952
KOS-5901,KOS,108921,0,0.08005938727495289,6.198413372039795,1.1995734164558234,1.0951808458685062,0.6313687646219265,0.6082415155137194
HKG-5170,HKG,0,0,null,null,null,null,null,null
NPL-1125,NPL,452541,0,0.0,126.22486114501953,0.4356633668910681,0.0,0.12110293430304915,1.1446226533482748
COD-1898,COD,9239229,0,0.0,459.6360778808594,1.3609457448757707,0.0,0.39458935717070326,7.003261405093158
YEM-151,YEM,3631780,0,0.0495678302046715,169.67719014485678,2.066340451361928,0.0495678302046715,1.2638759309851788,4.48020967733334
MYS-1140,MYS,2128545,0,0.014757460914552212,93.77730560302734,2.0869955651722734,0.014757460914552212,0.4035768568209364,5.350497494355099
KOR-2502,KOR,2083924,0,0.10761148729387866,97.19599224272228,1.930117625146894,0.10761148729387866,0.40432042043271393,6.0520532525564015
FRA-5304,FRA,152441,0,0.0,58.75766372680664,0.16835277670732324,0.0,0.05080971911564661,0.989164385368119
GEO-3034,GEO,86405,0,0.0,76.68075180053711,0.07896420014253991,0.0,0.024548184789474344,0.452192273655724
GBR-2053,GBR,696763,0,0.032225323121736545,162.85568237304688,1.1979539062358409,0.032225323121736545,0.14073553204150632,4.967826960557426
AGO-1885,AGO,1331164,0,0.026966648176312447,69.24909973144531,1.7084646593593946,0.026966648176312447,0.28035745462621414,5.184552922976848
DOM-1973,DOM,73698,0,0.032032773260897644,67.31919860839844,0.2936895934092675,0.032032773260897644,0.16285945551170425,1.3567436799758057
EGY-1549,EGY,4641585,1,0.0,555.0342407226562,13.76043029980387,1.7287558846104132,0.1217248015462068,24.805393491237094
THA-441,THA,2483601,0,0.060463211640264046,54.701449174147385,0.9932724989669834,0.060463211640264046,0.4876728494312785,2.0239835480441606
ASM-4999,ASM,0,0,null,null,null,null,null,null
SAU-885,SAU,497739,0,0.020825272768733024,4.922537422180175,0.38716928785205285,0.09628021092061631,0.08731598061304374,0.7145290675019167
BRA-627,BRA,17339801,0,0.0,2634.82666015625,3.185233028100424,0.0,0.4379715600010815,21.453743648655095
PHL-5545,PHL,1393712,25,0.7547100186347961,3523.219970703125,203.01708045963466,146.55093198301952,7.606097534117323,219.53347960475617
GHA-2157,GHA,848324,0,0.05587501093547353,21.488630930582683,0.3845763046241167,0.05587501093547353,0.21379323600528125,0.6900799262290241
GBR-2757,GBR,551838,0,0.02165009861900693,264.27398681640625,0.9317284553653229,0.02165009861900693,0.1631792077244864,4.221157206372786
TUR-2295,TUR,598412,0,0.002513996558263898,122.91890716552734,0.14098756721701558,0.002513996558263898,0.03163878560514123,1.8929288019048187
BTN-2439,BTN,132271,0,0.001764827865646085,16.332160234451294,0.526275262893954,0.001764827865646085,0.03757377964459667,1.9558638912450954
TWN-1156,TWN,2779481,0,0.006036971117172276,249.10858154296875,7.348402038477951,0.006036971117172276,0.23121297277167352,24.245485652322657
GEO-3029,GEO,280449,0,0.0032128841672537482,18.76383399963379,0.23552728200256615,0.0032128841672537482,0.05510293524120966,0.8811329867059693
ROU-129,ROU,14117230,2,0.3387829257548715,1547.6461181640625,18.46707704294239,0.3387829257548715,8.435931470862023,53.12387003202067
ITA-5434,ITA,2332598,0,5.005523194002379E-5,774.0935668945312,2.044143400224912,5.005523194002379E-5,0.11485553789583207,12.98265167486899
GBR-2119,GBR,243998,0,0.006526149809360504,170.18531799316406,3.6024668286497445,0.006526149809360504,0.2684633180010131,9.051550293305134
MAR-1453,MAR,1723935,0,0.02757695999105868,151.92333984375,0.7602592562146093,0.02757695999105868,0.36024728002050294,3.7448358801626136
IRN-3218,IRN,845660,0,0.03352468013763428,18.82137107849121,0.4038456019016071,0.03352468013763428,0.10477122490752402,1.0868791867761507
SVN-946,SVN,6947,0,0.17239395319093345,10.00418472290039,1.1546294747710781,0.6139815977311194,0.5057138959872417,1.2976797118532848
MKD-2928,MKD,14196,0,0.024796338465351325,1.8201313018798828,0.22057173233452637,0.13632394044925375,0.11761576913188801,0.20847189298486965
SVN-926,SVN,7209,0,0.1089947372674942,5.5139617919921875,0.4345098013281804,0.24332776716473295,0.2400572238989176,0.46606998318009046
GRD-5073,GRD,7026,0,0.2127707302570343,5.840226650238037,0.9840987335379218,0.5988539635446857,0.42577287452415347,0.9227077989548382
BDI-2633,BDI,521504,0,1.0884311363480232,22.6033935546875,3.2466008515612095,3.0303377241119325,2.7205339401531763,1.4852984285045416
LVA-5774,LVA,9664,0,0.0012354436660199052,1.9940739103725977,0.0738962172613801,0.0012354436660199052,0.02868176947267704,0.1628696678676291
AGO-1888,AGO,410468,0,4.867753726707203E-4,13.360725925814721,0.017043541612967467,4.867753726707203E-4,0.011092144893244848,0.15676465766498887
NGA-2844,NGA,7495754,0,0.5831040441989899,157.14633178710938,7.733394187154429,0.5831040441989899,2.5514504570455974,10.520010516625655
TUR-3032,TUR,58211,0,0.002331757303640372,21.52629518508911,0.10739933295111116,0.002331757303640372,0.021245322283483078,0.7113427272685102
FIN-3185,FIN,181075,0,0.009158735614726696,4.254296166556222,0.1372940425378293,0.009158735614726696,0.031235770834232113,0.38670806650277423
MEX-2713,MEX,1780609,0,0.0,374.53802490234375,0.18726849288012196,0.0,0.04403616997378737,2.901076856262468
NGA-2847,NGA,4162530,0,0.03257231041789055,118.76872253417969,1.6970279513679039,0.03257231041789055,0.6216188786585889,3.4007040759270915
TUR-2266,TUR,1989735,0,0.03709513302470871,165.913818359375,3.2880358710597033,0.03709513302470871,0.3684997158038769,10.11691043595021
MDA-1641,MDA,49083,0,0.11339316919314123,4.394859313964844,0.38767373608944056,0.1966932690462581,0.1516318441446519,0.35985428988086726
CUB-1369,CUB,1038780,0,0.10201712954023205,29.634124437967937,1.402255846400017,0.10201712954023205,0.33015516412214685,3.5829319046712533
MOZ-1207,MOZ,1520679,0,2.552180338473893E-6,53.576507568359375,0.15892846325870028,2.552180338473893E-6,0.04696692135009328,0.8853373834079045
ITA-5429,ITA,339326,0,0.0,381.13543701171875,0.7670571639337036,0.0,0.11688672641194241,5.1796896223979445
IRN-3248,IRN,3250471,0,0.0027776220037291446,47.91617202758789,0.13226714655906283,0.0027776220037291446,0.06268827595398821,0.6905021911870343
UGA-3075,UGA,880729,0,0.6897861953536076,81.5738754272461,3.7478319881605113,1.5363813900855423,1.5813230058303898,5.7243666741960695
HUN-3138,HUN,160740,0,0.014876592205837369,28.476265907287598,0.2854511502229646,0.014876592205837369,0.12449404865478468,0.9034027195009057
PHL-5547,PHL,937053,20,13.244749069213867,2865.269775390625,165.8795119934028,110.32957850353014,105.58958318460954,178.91403031876118
SVN-988,SVN,18033,0,0.05129813775420189,15.305778503417969,0.38131438494363135,0.05129813775420189,0.120986560996457,1.0419224784074277
PHL-2526,PHL,446586,0,0.043897148221731186,171.62974548339844,1.497402880026414,0.043897148221731186,0.6059389337961084,3.3741104622335514
SYC-5208,SYC,3162,0,2.780766248703003,7.897563457489014,4.805910708331772,4.679288724470421,4.699662795433631,1.0114742029794355
MKD-2953,MKD,2856,0,0.020275351806328848,5.05520486831665,0.04975422900030255,0.020275351806328848,0.024499184885193145,0.08364268332038888
PNG-1246,PNG,1293974,0,0.008305569645017385,7.447450160980225,0.4344212907462327,0.20051449321040324,0.07132202090755414,0.4811151970665122
ITA-5397,ITA,2977633,2,0.022496436246832403,1565.5252685546875,16.99678975969282,0.022496436246832403,0.697881881196083,43.26049404584914
SVN-249,SVN,3297,0,7.921391515992582E-5,7.031636714935303,0.18100592009736313,7.921391515992582E-5,0.013320865886692883,0.4776685846026345
PHL-5551,PHL,74930,12,5.035094261169434,1218.625732421875,91.37839517651534,35.33592205030207,37.300541644959935,137.61251416949102
SVN-1006,SVN,16363,0,0.15123666561714105,30.67742347717285,0.7908713813612548,0.15123666561714105,0.1710166388683685,2.717087263381005
NLD-894,NLD,505350,0,0.11181148342336349,21.858635743459065,0.9912138037496515,0.11181148342336349,0.25508526351724786,1.9314180913940693
SLE-761,SLE,1376755,2,0.9831118053217042,197.2267371283637,17.565487753155942,0.9831118053217042,1.0165797106882848,42.11562567049776
RUS-2616,RUS,425763,0,3.833389200735837E-5,30.636902809143066,0.028456059270933594,3.833389200735837E-5,0.008423769753153003,0.4175800901948762
GBR-2063,GBR,320528,2,0.3525324148072253,231.55230712890625,10.807495114329283,1.6883866314945697,0.40531866626827634,15.375808056571092
LKA-2448,LKA,1484628,0,0.18189438894817622,511.0240783691406,6.442247230698129,1.604168356620095,1.1203377046960628,10.212388747872033
MAR-1447,MAR,1807584,0,0.024650892330646094,142.8374481201172,0.5798597138664209,0.024650892330646094,0.36656383773063284,2.4565355128785384
JOR-851,JOR,2309283,0,8.587259111624049E-4,135.03570556640625,2.137931590799831,8.587259111624049E-4,0.07044060029867844,11.034042406432588
QAT-1107,QAT,219153,0,1.2962674236387508,143.96534729003906,6.7615725197655925,2.509325099847625,3.644360216483744,11.01100418650152
RUS-2167,RUS,1047779,0,2.44660420039195E-5,43.83140352037218,0.015179529230758913,2.44660420039195E-5,0.003548152666456782,0.44922822208307134
FRA-5275,FRA,732019,0,0.10675704056087221,46.86734390258789,0.7364121877542813,0.10675704056087221,0.20819280919052113,2.3589968505461245
KAZ-3207,KAZ,2463777,0,0.0,48.93993152271617,0.0717453995755839,0.0,0.025017063746119318,0.6570682103019028
TUR-5520,TUR,244041,0,0.008189458319098284,94.05762481689453,0.39674693460786653,0.008189458319098284,0.06419128386475285,2.8636983380857073
DOM-1964,DOM,186539,0,0.057583906730149646,69.74805450439453,0.7757518455770092,0.057583906730149646,0.23739150732837674,2.7313380164530203
VEN-45,VEN,798644,0,0.0068839395220833205,22.431745529174805,0.10468944309167824,0.0068839395220833205,0.055020832455709205,0.5827432320241284
IRQ-3223,IRQ,985989,0,1.364944951937794E-4,30.643733024597168,0.13917035278615633,1.364944951937794E-4,0.004848691949177999,0.9052245211905376
SVN-1000,SVN,4829,0,0.008463150488914562,6.5326690673828125,0.263020289071978,0.07379824852388096,0.03515108167909516,0.45032048558758064
IND-2474,IND,347121,0,0.011686124838888645,85.99748229980469,0.4745869345438614,0.011686124838888645,0.13078242640441703,2.4956852725927057
RUS-2609,RUS,787319,0,0.0,204.39127349853516,0.011314187411309799,0.0,0.00514707798161605,0.322736742253542
SLV-1350,SLV,223232,0,0.04402130635571666,33.85111141204834,0.9749646796622178,0.34180858829744165,0.3408833926563428,1.9174309516578965
CYN+00?,CYN,377932,0,0.012752994894981384,28.26229770366962,0.840091869496641,0.012752994894981384,0.1147860182536441,2.570149643583213
ROU-311,ROU,579795,0,0.01581713359980236,42.421284856023014,0.38090984525470273,0.01581713359980236,0.1228102498107556,1.381533347508378
DOM-1982,DOM,200398,0,0.13549050995532194,75.53006744384766,1.1998900197565363,0.13549050995532194,0.3936946078121011,4.121656486612671
FRA-5282,FRA,556066,0,0.008881171824497946,83.6534912109375,0.36719996505301433,0.008881171824497946,0.08855672224871548,2.236323269429459
JPN-1833,JPN,858696,0,0.08338448405265808,70.30836868286133,3.3846140360484367,0.8349092430546938,0.3485371455438322,6.093010215931995
BHR-4927,BHR,992973,6,1.1244971752166748,545.5119323730469,53.48343836298075,26.402626734566777,10.799259429922829,61.667661993961374
MKD-2916,MKD,1384,0,0.033212068217912574,3.979673147201538,0.07645486349741935,0.03413136441163821,0.033212068217912574,0.1424948410131616
BLZ-1323,BLZ,130028,0,0.0,17.511898040771484,0.330774640092735,0.0,0.15480291591115902,0.9838342181348941
AZE-1708,AZE,227936,0,0.21338453888893127,12.886762619018555,1.9943730584811878,1.1160824807037384,0.4179941469101664,1.9098666695798432
SDN-883,SDN,4008042,0,0.0033320019451471474,16.119239171346027,0.13640299760448718,0.0033320019451471474,0.06341968657349241,0.30640585909930274
DOM-1983,DOM,115683,0,0.05993240182047592,52.75112830268012,1.0480428276679736,0.05993240182047592,0.3094998571321365,2.5168203758374537
ETH-3133,ETH,3548955,6,1.2526962288848287,459.24845123291016,53.794877815209446,26.333280033650233,3.0555921236512735,67.21798823909373
SVN-258,SVN,20938,0,0.01478190440684557,22.51252555847168,2.004596433123282,0.01478190440684557,0.0825627254850704,4.382183243808782
KEN-890,KEN,15142726,0,0.0,351.9203694661458,0.7272179703684296,0.0,0.43952914416154426,3.013835425338846
BDI-2639,BDI,860436,0,1.4658003687181074,97.03564453125,3.9633538106741257,2.5974922333391737,3.143080017540594,4.280543848426132
PHL-5550,PHL,265558,10,4.652060031890869,640.2490234375,84.41134437829616,74.19974824334973,30.897264185531363,58.32569893574379
ITA-5396,ITA,1002736,0,0.03740859837315333,723.0283813476562,2.4341465408490417,0.03740859837315333,0.12415229650678955,11.396880524396272
CPV-5055,CPV,16567,0,0.04240132495760918,3.1497530937194824,0.2340865177104889,0.14594027058356351,0.07519116377328922,0.2545390107768133
RUS-2376,RUS,1316647,0,0.0018974058330059052,52.91202163696289,0.21582985433808663,0.0018974058330059052,0.045813402496723596,1.3662395762499615
PRT-748,PRT,454424,0,0.0,518.6863403320312,0.44839000068186746,0.0,0.10295934090556035,3.6062152627087145
NIC-666,NIC,691613,0,0.10163537774279532,25.851154327392578,0.6680026671763818,0.10163537774279532,0.26800500201906696,1.5955301176819665
VEN-38,VEN,190855,0,0.0,29.90070152282715,0.009089342682415735,0.0,0.004414904991626757,0.24057114109157493
BRA-629,BRA,2408102,0,0.0011892649240624637,1357.179443359375,0.9431674340788839,0.0011892649240624637,0.18113805532086724,8.856135176235414
SVN-221,SVN,35020,0,7.975131424626485E-4,14.307133674621582,0.5911761809043862,0.15038045304746833,0.06566392241570086,1.2921051655851343
VNM-460,VNM,1793595,1,1.3470953492874034,202.28312301635742,8.454015739138656,5.244843239120587,4.751829284840134,9.418939866056544
MNP-4937,MNP,20,0,0.0,0.19287656247615814,0.008732752653180378,0.0,0.0,0.021956514633461783
NZL-3399,NZL,210591,0,0.0,86.1841049194336,0.10809309497601068,0.0,0.016316220923837627,1.1616060418092233
EST-1659,EST,153000,0,0.0,54.81068420410156,0.2327165115596739,0.0,0.039972576015827745,1.7766846013701072
TUN-102,TUN,1321800,0,0.06503523967847269,274.32769775390625,5.646884543043328,0.06503523967847269,0.7047135724980913,16.240276379314693
ARG-1295,ARG,16373511,0,2.450692662494947E-4,178.88502502441406,0.3736361409786669,2.450692662494947E-4,0.027364066825174015,3.557783457968703
NAM-3348,NAM,208125,0,2.337959372186775E-6,771.4183959960938,0.025813294230209477,2.337959372186775E-6,0.003564981640151967,1.828028397504441
BFA-2819,BFA,406485,0,0.12632371485233307,14.448940753936768,0.6453455707490063,0.3600988239848676,0.2724864704971322,0.6239628148017031
MKD-2927,MKD,3772,0,0.023054590319386788,0.651780441403389,0.07661311110555236,0.035488872571584035,0.03615756925393018,0.09396245964095394
DZA-2210,DZA,849635,0,0.10346455715534408,78.05750579833985,1.2948813818393354,0.10346455715534408,0.34081723356936516,3.8443147488044356
PAK-1109,PAK,3506599,0,0.0,91.63841247558594,2.0982175563798773,0.0,0.5226948372787371,3.227045473621217
CHL-2701,CHL,352259,0,0.0020144754089415073,36.25316524505615,0.1513833121553159,0.0020144754089415073,0.045841136155690514,1.215430913876954
MDV-5235,MDV,0,0,null,null,null,null,null,null
VIR-4870,VIR,0,213448,null,null,null,null,null,null
ASM-5001,ASM,0,0,null,null,null,null,null,null
HRV-1588,HRV,297324,0,0.007799556081193848,89.0577621459961,0.6715760818383785,0.007799556081193848,0.15822562127948225,1.1909915951752366
PHL-5525,PHL,459943,3,0.7785857319831848,787.9744873046875,25.058215470523148,0.7785857319831848,5.354036050740295,42.31595481259807
UGA-3115,UGA,606381,1,1.314511775970459,102.3352035522461,9.477382090611451,5.5369655937664435,5.416358535341355,10.097364811024923
TUR-2284,TUR,681345,0,0.005739912237056378,136.0088653564453,0.3905848062522783,0.005739912237056378,0.07544944347208343,3.4323946625857187
UGA-3124,UGA,338152,0,0.2201323075178211,11.723590850830078,1.0895371173522659,0.8757096780347122,0.26425510834072735,0.7174256922056161
NIC-667,NIC,298813,0,0.10936899814340803,22.096263885498047,0.7436516985052362,0.10936899814340803,0.4006023448197732,1.5574103348142678
BHS-5009,BHS,221103,1,0.8376253843307495,19.116525650024414,10.623325886358321,11.367384892209166,1.0702410013375874,5.332767662562038
GBR-2778,GBR,264868,2,0.7068497096529389,241.9271697998047,12.96720073532547,6.2184703025754215,0.7068497096529389,15.312823600315223
TUR-2270,TUR,354393,0,0.009151581759239167,55.61212921142578,0.1743227344565048,0.009151581759239167,0.058504734806601226,1.3409500513328272
VEN-65,VEN,386596,0,0.0018366003641858697,20.4152226699026,0.09338716596053714,0.0018366003641858697,0.08121542078204252,0.29259130345907697
GIN-5642,GIN,166987,0,0.031123952145955345,16.767288208007812,0.24579330136108224,0.031123952145955345,0.08507974667967036,0.6763529128638103
TUR-2294,TUR,155908,0,0.007338542677462101,45.22898864746094,0.16278953704989413,0.007338542677462101,0.0643540234767024,1.0833460843479665
ROU-128,ROU,1786420,6,0.4111626446247101,110.38448333740234,38.52119847526769,22.949721456499873,0.890161729480231,36.59285646771483
IDN-538,IDN,1337017,0,0.029661494120955468,64.48977470397949,0.37943528180830394,0.029661494120955468,0.19972480701368173,0.879641968190629
RUS-2387,RUS,1462856,0,0.0014708086382597685,49.38805262247721,0.16349571112396183,0.0014708086382597685,0.0285227596887596,1.4794218036954734
NRU-4974,NRU,10613,3,0.3287401795387268,25.347654342651367,3.7559216469156795,1.9400500684765223,1.4979053373887337,3.73892610095013
CHN-1179,CHN,59775956,0,0.08958097068983832,1975.646728515625,3.2211114350887646,0.08958097068983832,2.419079113776136,12.434265823374618
TTO-56,TTO,153495,0,0.2726328579580287,24.680877685546875,5.944826013448278,2.319552785440534,0.866094978266301,6.674755231119607
RUS-2397,RUS,1864496,0,6.381957330522809E-5,45.7022450764974,0.06410398421500886,6.381957330522809E-5,0.018508728093707877,0.8839637054048376
FRA-5285,FRA,400118,0,0.025461097235157826,37.81276178359985,0.3866548578876703,0.025461097235157826,0.12303747550844353,1.2100530610698454
UGA-2631,UGA,67652,0,0.3973919541051943,15.214272499084473,1.2576964052606263,0.8924259490629844,1.0468292968205348,1.0315666178899878
GBR-2768,GBR,359369,12,3.7257725862311375,545.5347290039062,63.83113979114944,50.84117976501999,50.59624784275637,48.06657474799981
LVA-5771,LVA,15384,0,0.022266974672675133,7.19896936416626,0.6747144573535511,0.3101745414447715,0.05571417742046268,0.7101168200121649
TUV+00?,TUV,0,0,null,null,null,null,null,null
FRA-5336,FRA,742599,0,0.0033120722509920597,82.2720947265625,0.5884432300299463,0.0033120722509920597,0.15168318427662397,2.5505096385688972
